序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000701,厦门信达,10.082645416259766,6.66,104996392,4446922332.96,4500875312.64,2.361102342605591,270167402,092500,092500,0,2/2,2,商业百货
2,000889,中嘉博创,10.091742515563965,3.6,14367240,3131458833.6,3370648032.0,0.4588034152984619,188886600,092500,092500,0,3/3,3,通信服务
3,002826,易明医药,9.97286319732666,16.21,20974119,2799689644.3500004,3090886327.5,0.7491587400436401,865173088,092500,092500,0,3/3,3,中药
4,002951,金时科技,9.98217487335205,12.34,18656846,4997681490.0,4997700000.0,0.37331002950668335,156801912,092500,092500,0,4/4,4,包装材料
5,600082,海泰发展,9.951457023620605,4.53,34130832,2873539416.36,2926904682.7200003,1.18776273727417,321858312,092501,092501,0,1/1,1,房地产开
6,603226,菲林格尔,9.959758758544922,10.93,73630969,3885525046.1,3885525111.68,1.8989036083221436,39052715,092502,093041,1,4/4,3,装修建材
7,603679,华体科技,10.014103889465332,15.6,82417920,2567473927.2,2567473927.2,3.210078239440918,200873400,092502,092502,0,2/2,2,光学光电
8,002153,石基信息,10.01220989227295,9.01,199131284,14413871874.039999,24590036498.399998,1.3941301107406616,493715762,093039,093039,0,1/1,1,软件开发
9,603829,洛凯股份,9.993753433227539,17.61,58139505,2817600000.0,2817600000.0,2.083918809890747,68353021,093046,093243,1,1/1,1,电网设备
10,002298,中电鑫龙,9.95850658416748,7.95,875982528,5196640057.2,5883881623.2,16.944881439208984,361574760,093054,093054,0,3/3,3,电网设备
11,002546,新联电子,10.054844856262207,6.02,652362896,4823417217.92,5020975606.08,13.69747257232666,83173524,093130,094300,4,2/2,2,电网设备
12,002629,仁智股份,9.980806350708008,5.73,143752994,2039595981.0900002,2441541540.0,7.08843994140625,207127467,093203,093203,0,1/1,1,采掘行业
13,003040,楚天龙,10.028247833251953,15.58,356125920,7117727019.64,7184498381.44,5.103908061981201,642623586,093203,093203,0,1/1,1,通信设备
14,002716,湖南白银,9.887005805969238,3.89,493740768,8598763652.32,10981814809.6,5.803524494171143,473439841,093224,093521,1,1/1,1,贵金属
15,603086,先达股份,9.979633331298828,10.8,326443136,4695981944.400001,4695981868.8,7.197679042816162,201496226,093526,093526,0,1/1,1,农药兽药
16,600403,大有能源,9.919570922851562,4.1,124872891,9802330848.199999,9802330840.0,1.3097487688064575,157167612,093556,093556,0,1/1,1,煤炭行业
17,603045,福达合金,10.02967357635498,18.54,140208536,2511153173.7,2511153173.7,5.681177616119385,184816360,093635,093635,0,1/1,1,有色金属
18,603032,德新科技,10.037735939025879,14.58,104944962,3377647123.2,3404644034.4,3.1531054973602295,108636454,093832,093929,1,1/1,1,电池
19,002763,汇洁股份,10.029069900512695,7.57,68930667,2297933681.5,3103124680.0,3.059462070465088,239100721,093903,093903,0,1/1,1,纺织服装
20,600151,航天机电,10.060976028442383,7.22,242399162,10355301512.14,10355301519.359999,2.4025609493255615,295887765,094049,094049,0,1/1,1,光伏设备
21,002213,大为股份,10.006670951843262,16.49,282182032,3400479479.5599995,3913429556.2,8.603826522827148,554202516,094154,094154,0,1/1,1,半导体
22,002037,保利联合,10.045146942138672,9.75,214825766,4717864768.5,4717864788.0,4.680105209350586,505903505,094227,094227,0,1/1,1,化学制品
23,601212,白银有色,10.0,3.19,592973120,23621230690.09,23621230336.0,2.5420033931732178,313555627,094259,094859,1,1/1,1,有色金属
24,603585,苏利股份,9.982688903808594,19.06,172674761,3430864670.58,3504245670.58,5.17081356048584,182179920,094501,094501,0,2/2,2,农药兽药
25,603680,今创集团,10.038241386413574,11.51,144048009,9020603008.17,9020603019.68,1.6438822746276855,223120060,094503,094503,0,1/1,1,交运设备
26,600844,丹化科技,10.163934707641602,3.36,130391216,2764374930.24,3415521446.4,4.835373401641846,188999328,094703,094703,0,1/1,1,化学原料
27,002391,长青股份,9.946714401245117,6.19,103709728,2872907820.09,4020977847.36,3.7022697925567627,251144053,094945,094945,0,1/1,1,农药兽药
