序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000701,厦门信达,10.082645416259766,6.66,119539887,4446922332.96,4500875312.64,2.6881487369537354,195699890,092500,092500,0,2/2,2,商业百货
2,000889,中嘉博创,10.091742515563965,3.6,14981040,3131458833.6,3370648032.0,0.4784044921398163,179319600,092500,092500,0,3/3,3,通信服务
3,002826,易明医药,9.97286319732666,16.21,22682653,2799689644.3500004,3090886327.5,0.8101845383644104,816936991,092500,092500,0,3/3,3,中药
4,002951,金时科技,9.98217487335205,12.34,96687269,4997681490.0,4997700000.0,1.9346424341201782,69985076,092500,092500,0,4/4,4,包装材料
5,600082,海泰发展,9.951457023620605,4.53,37335599,2873539416.36,2926904682.7200003,1.299289584159851,264420385,092501,092501,0,1/1,1,房地产开
6,603226,菲林格尔,9.959758758544922,10.93,77076673,3885525046.1,3885525111.68,1.987584114074707,38699829,092502,093041,1,4/4,3,装修建材
7,603679,华体科技,10.014103889465332,15.6,87506078,2567473927.2,2567473927.2,3.4082558155059814,173793921,092502,092502,0,2/2,2,光学光电
8,603017,中衡设计,10.017730712890625,12.41,882644720,3423990704.98,3423990680.16,26.092618942260742,79091064,093026,105532,4,5/4,1,工程咨询
9,002153,石基信息,10.01220989227295,9.01,225875568,14413871874.039999,24590036498.399998,1.579675555229187,408243397,093039,093039,0,1/1,1,软件开发
10,603829,洛凯股份,9.993753433227539,17.61,63295713,2817600000.0,2817600000.0,2.266918659210205,70566598,093046,093243,1,1/1,1,电网设备
11,002298,中电鑫龙,9.95850658416748,7.95,927977504,5196640057.2,5883881623.2,17.945430755615234,255900165,093054,093054,0,3/3,3,电网设备
12,002546,新联电子,10.054844856262207,6.02,680705296,4823417217.92,5020975606.08,14.285073280334473,73487705,093130,094300,4,2/2,2,电网设备
13,002629,仁智股份,9.980806350708008,5.73,155324729,2039595981.0900002,2441541540.0,7.655794143676758,170068119,093203,093203,0,1/1,1,采掘行业
14,003040,楚天龙,10.028247833251953,15.58,397752816,7117727019.64,7184498381.44,5.688742160797119,330272380,093203,093203,0,1/1,1,通信设备
15,002716,湖南白银,9.887005805969238,3.89,551777152,8598763652.32,10981814809.6,6.478463172912598,351680584,093224,093521,1,1/1,1,贵金属
16,603086,先达股份,9.979633331298828,10.8,357188528,4695981944.400001,4695981868.8,7.852396011352539,140436309,093526,093526,0,1/1,1,农药兽药
17,600403,大有能源,9.919570922851562,4.1,139569341,9802330848.199999,9802330840.0,1.4596768617630005,114088912,093556,093556,0,1/1,1,煤炭行业
18,603045,福达合金,10.02967357635498,18.54,179590092,2511153173.7,2511153173.7,7.249443531036377,104419134,093635,093635,0,1/1,1,有色金属
19,603032,德新科技,10.037735939025879,14.58,119264855,3377647123.2,3404644034.4,3.57706618309021,113817312,093832,093929,1,1/1,1,电池
20,002763,汇洁股份,10.029069900512695,7.57,103472880,2297933681.5,3103124680.0,4.562647819519043,138667714,093903,093903,0,1/1,1,纺织服装
