序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000826,启迪环境,10.144927024841309,2.28,74006830,3249394346.5199995,3249805405.4399996,2.277557611465454,173183929,092500,092500,0,2/2,2,环保行业
2,000903,云内动力,10.099010467529297,5.56,99444403,10676654762.88,10840716574.08,0.9314191341400146,774707136,092500,092500,0,7/5,4,汽车零部
3,001230,劲旅环境,9.987085342407227,25.55,111281109,1381685592.7,3410825278.35,8.054011344909668,160121722,092500,092500,0,3/3,3,环保行业
4,603390,通达电气,10.025062561035156,17.56,255533173,6141702453.4,6175360039.04,4.1606245040893555,241822816,092500,092500,0,7/6,4,汽车零部
5,603693,江苏新能,10.019646644592285,16.8,899644480,14976794784.0,14976794918.400002,6.112310409545898,59236632,092501,094510,3,8/4,3,电力行业
6,600834,申通地铁,9.975369453430176,8.93,78189276,4263020411.65,4263020402.72,1.8341286182403564,183385604,092502,092502,0,1/1,1,铁路公路
7,605005,合兴股份,9.98307991027832,19.5,78505538,7819500000.0,7819500000.0,1.0039713382720947,690328762,092503,092503,0,2/2,2,汽车零部
8,605388,均瑶健康,10.047281265258789,9.31,177341358,5590506040.0,5590506040.0,3.1721880435943604,158491475,092503,092503,0,4/4,4,食品饮料
9,603056,德邦股份,10.005817413330078,18.91,736322656,19284708987.08,19284709062.72,3.8584065437316895,395882287,093027,093251,2,3/3,3,物流行业
10,000539,粤电力Ａ,10.02087688446045,5.27,494171360,13459035340.23,27668996848.64,3.6858737468719482,310652223,093030,093030,0,2/2,2,电力行业
11,603333,尚纬股份,10.055248260498047,9.96,495173712,6190414756.56,6190414736.64,8.170126914978027,243341564,093100,093100,0,6/6,6,电网设备
12,600006,东风股份,9.987668991088867,8.92,1367152416,17840000000.0,17840000000.0,7.744715690612793,224756633,093117,100150,3,1/1,1,汽车整车
13,603066,音飞储存,10.025274276733398,13.06,252300971,3841991766.44,3841991844.8,6.629080295562744,86977849,093117,093641,2,1/1,1,物流行业
14,002743,富煌钢构,9.970674514770508,7.5,262547481,3259282335.0,3264513600.0,8.126487731933594,80264250,093239,093724,2,1/1,1,水泥建材
15,002955,鸿合科技,9.983360290527344,26.44,202010531,4954266916.8,6256759273.280001,4.122026443481445,166717446,093609,093609,0,1/1,1,光学光电
16,603065,宿迁联盛,10.04273509979248,10.3,232482282,2025736586.5000002,4315365950.400001,11.975102424621582,95192455,093737,093737,0,4/3,1,化学原料
17,603011,合锻智能,9.994385719299316,19.59,1550902560,9685578820.83,9685578722.88,16.358165740966797,187950378,093749,100528,2,4/3,2,专用设备
18,002232,启明信息,10.017271041870117,19.11,341072160,7807360975.05,7807360841.28,4.464251518249512,219226078,093800,093800,0,1/1,1,互联网服
19,002471,中超控股,9.981851577758789,6.06,2953654048,7908280383.78,8296139999.999999,37.9715461730957,219727231,093912,103357,5,19/12,1,电网设备
20,001208,华菱线缆,10.028382301330566,11.63,668029200,3140946047.61,6215351120.0,21.75019645690918,134521884,094127,103103,1,1/1,1,电网设备
21,688206,概伦电子,20.008642196655273,27.77,545413888,4955087353.62,12084889061.119999,11.314022064208984,116288041,094301,094301,0,1/1,1,软件开发
22,300204,舒泰神,20.0,23.04,1193016992,10874403095.039999,11007879782.4,11.49710464477539,71883648,094321,094803,3,1/1,1,生物制品
23,603076,XD乐惠国,9.99665641784668,32.9,345559424,3971074217.6,3971074217.6,8.973658561706543,38795186,094455,100931,5,4/3,2,专用设备
24,002355,兴民智通,9.971098899841309,7.61,465213088,4704248206.5,4722540744.0,10.137009620666504,238492073,094518,094518,0,1/1,1,汽车零部
