序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
1,000826,启迪环境,10.144927024841309,2.28,74582530,3249394346.5199995,3249805405.4399996,2.2952747344970703,154948945,092500,092500,0,2/2,2,环保行业
2,000903,云内动力,10.099010467529297,5.56,100313987,10676654762.88,10840716574.08,0.9395638108253479,753479612,092500,092500,0,7/5,4,汽车零部
3,001230,劲旅环境,9.987085342407227,25.55,111427766,1381685592.7,3410825278.35,8.06462574005127,152882385,092500,092500,0,3/3,3,环保行业
4,603390,通达电气,10.025062561035156,17.56,256346201,6141702453.4,6175360039.04,4.173862457275391,240633460,092500,092500,0,7/6,4,汽车零部
5,603693,江苏新能,10.019646644592285,16.8,901528272,14976794784.0,14976794918.400002,6.1248884201049805,59095008,092501,094510,3,8/4,3,电力行业
6,600834,申通地铁,9.975369453430176,8.93,78692937,4263020411.65,4263020402.72,1.8459432125091553,180158293,092502,092502,0,1/1,1,铁路公路
7,605005,合兴股份,9.98307991027832,19.5,78634238,7819500000.0,7819500000.0,1.0056172609329224,689045662,092503,092503,0,2/2,2,汽车零部
8,605388,均瑶健康,10.047281265258789,9.31,178259510,5590506040.0,5590506040.0,3.1886112689971924,155024245,092503,092503,0,4/4,4,食品饮料
9,603056,德邦股份,10.005817413330078,18.91,748408032,19284708987.08,19284709062.72,3.921074867248535,444946173,093027,093251,2,3/3,3,物流行业
10,000539,粤电力Ａ,10.02087688446045,5.27,496564464,13459035340.23,27668996848.64,3.7036545276641846,282834528,093030,093030,0,2/2,2,电力行业
11,603333,尚纬股份,10.055248260498047,9.96,496060160,6190414756.56,6190414736.64,8.184446334838867,230719256,093100,093100,0,6/6,6,电网设备
12,600006,东风股份,9.987668991088867,8.92,1373820720,17840000000.0,17840000000.0,7.7820940017700195,209342284,093117,100150,3,1/1,1,汽车整车
13,603066,音飞储存,10.025274276733398,13.06,254593001,3841991766.44,3841991844.8,6.688737869262695,81945831,093117,093641,2,1/1,1,物流行业
14,002743,富煌钢构,9.970674514770508,7.5,263193231,3259282335.0,3264513600.0,8.146300315856934,70400250,093239,093724,2,1/1,1,水泥建材
15,002955,鸿合科技,9.983360290527344,26.44,206271073,4954266916.8,6256759273.280001,4.208023548126221,157787600,093609,093609,0,1/1,1,光学光电
16,603089,正裕工业,10.016555786132812,13.29,288166704,3014832552.87,3014832552.87,9.695173263549805,12189588,093719,135737,8,1/1,1,汽车零部
17,603065,宿迁联盛,10.04273509979248,10.3,233932522,2025736586.5000002,4315365950.400001,12.046692848205566,75054925,093737,093737,0,4/3,1,化学原料
18,603011,合锻智能,9.994385719299316,19.59,1594513808,9685578820.83,9685578722.88,16.808435440063477,176212050,093749,100528,2,4/3,2,专用设备
19,002232,启明信息,10.017271041870117,19.11,342809248,7807360975.05,7807360841.28,4.486501216888428,208654426,093800,093800,0,1/1,1,互联网服
20,002471,中超控股,9.981851577758789,6.06,2960188848,7908280383.78,8296139999.999999,38.05418014526367,202443202,093912,103357,5,19/12,1,电网设备
21,001208,华菱线缆,10.028382301330566,11.63,669802768,3140946047.61,6215351120.0,21.80666160583496,125471418,094127,103103,1,1/1,1,电网设备
22,688206,概伦电子,20.008642196655273,27.77,549008272,4955087353.62,12084889061.119999,11.386561393737793,119406168,094301,094301,0,1/1,1,软件开发
23,300204,舒泰神,20.0,23.04,1195152752,10874403095.039999,11007879782.4,11.516745567321777,76388014,094321,094803,3,1/1,1,生物制品
24,603076,XD乐惠国,9.99665641784668,32.9,346033184,3971074217.6,3971074217.6,8.985588073730469,38222726,094455,100931,5,4/3,2,专用设备
25,002355,兴民智通,9.971098899841309,7.61,467019712,4704248206.5,4722540744.0,10.175413131713867,208857972,094518,094518,0,1/1,1,汽车零部
26,600869,远东股份,10.084033966064453,5.24,446465040,11629408389.04,11629408420.48,3.9223878383636475,100650968,094528,094528,0,1/1,1,电网设备
27,000037,深南电A,10.0,9.46,190113455,3206071099.0000005,5702134120.320001,6.031304359436035,109058853,094642,094642,0,1/1,1,电力行业
28,300815,玉禾田,19.982078552246094,26.78,1336042080,10359533208.960001,10674293760.0,13.691107749938965,158299258,094830,100027,3,2/2,2,环保行业
29,002968,新大正,10.0,10.78,130779910,2297212965.74,2439274500.74,5.825329303741455,107384862,094900,094900,0,1/1,1,房地产服
30,002393,力生制药,10.005653381347656,19.46,183471315,4871316852.22,5014939280.54,3.85416316986084,65134332,095100,095100,0,1/1,1,化学制药
31,002907,华森制药,10.005850791931152,18.8,501126512,5807096374.0,7850810816.0,9.136649131774902,104419354,095124,095124,0,3/3,3,中药
32,002973,侨银股份,10.037175178527832,14.8,520190528,3298905052.0,6048250406.400001,16.30115509033203,43139114,095203,095551,3,2/2,2,环保行业
33,002177,御银股份,9.923664093017578,5.76,1073296192,3854650256.64,4384461864.96,28.945768356323242,286665868,095415,095415,0,2/2,2,计算机设
34,300149,睿智医药,20.056100845336914,8.56,529559392,4255042558.1600003,4262571840.0000005,13.103407859802246,203186366,095524,095524,0,1/1,1,医疗服务
35,000981,山子高科,9.803921699523926,2.24,1784912992,21309838520.320004,22394334986.24,8.523764610290527,405379569,095606,095606,0,1/1,1,汽车零部
36,834475,三友科技,29.978925704956055,24.67,234891229,1037370046.2,2538424584.0,24.513017654418945,115666775,095712,095712,0,1/1,1,专用设备
37,300698,万马科技,19.99422836303711,41.59,873200960,4930325769.370001,5573060000.0,18.54864501953125,136090798,100027,103848,1,1/1,1,通信设备
38,002229,鸿博股份,9.9827880859375,19.17,2930650640,9453959650.17,9511990824.960001,32.134395599365234,270235042,100233,102818,2,4/2,1,造纸印刷
39,603686,福龙马,9.993202209472656,16.18,1651433696,6721663936.72,6721663872.0,25.318897247314453,232421169,100411,101659,1,1/1,1,环保行业
